record_id,student_id,student_name,roll_number,date,status,confidence,class_name,subject_name,detection_method,camera_id,frame_count,processing_time_ms,created_at
rec-001308,student-008,Student 8,2024-CS-008,2026-04-25,absent,27.98,Class B,Physics,manual,,0,0,2026-04-25T09:59:00Z
rec-001309,student-009,Student 9,2024-CS-009,2026-04-25,present,87.81,Class C,Computer Science,face-api,cam-lab-01,6,155.7,2026-04-25T09:27:00Z
rec-001310,student-010,Student 10,2024-CS-010,2026-04-25,absent,19.34,Class A,Mathematics,manual,,0,0,2026-04-25T09:15:00Z
rec-001311,student-011,Student 11,2024-CS-011,2026-04-25,present,87.63,Class C,English,yolo-arcface,cam-lab-01,25,99.7,2026-04-25T09:50:00Z
rec-001312,student-012,Student 12,2024-CS-012,2026-04-25,present,89.9,Class B,English,face-api,cam-classroom-02,17,158.3,2026-04-25T09:00:00Z
rec-001313,student-013,Student 13,2024-CS-013,2026-04-25,present,85.47,Class C,Physics,face-api,cam-classroom-01,6,60.7,2026-04-25T09:37:00Z
rec-001314,student-014,Student 14,2024-CS-014,2026-04-25,present,92.6,Class B,Mathematics,manual,,18,0,2026-04-25T09:50:00Z
rec-001315,student-015,Student 15,2024-CS-015,2026-04-25,present,72.0,Class B,Chemistry,manual,,16,0,2026-04-25T09:08:00Z
rec-001316,student-016,Student 16,2024-CS-016,2026-04-25,present,100,Class A,English,face-api,cam-lab-01,25,179.9,2026-04-25T09:01:00Z
rec-001317,student-017,Student 17,2024-CS-017,2026-04-25,present,86.21,Class B,Mathematics,manual,,19,0,2026-04-25T09:33:00Z
rec-001318,student-018,Student 18,2024-CS-018,2026-04-25,late,73.65,Class A,Mathematics,manual,,6,0,2026-04-25T09:11:00Z
rec-001319,student-019,Student 19,2024-CS-019,2026-04-25,late,84.41,Class A,Chemistry,manual,,8,0,2026-04-25T09:28:00Z
rec-001320,student-020,Student 20,2024-CS-020,2026-04-25,present,94.26,Class A,Mathematics,face-api,cam-lab-01,23,134.7,2026-04-25T09:16:00Z
rec-001321,student-021,Student 21,2024-CS-021,2026-04-25,late,100,Class B,Chemistry,manual,,12,0,2026-04-25T09:10:00Z
rec-001322,student-022,Student 22,2024-CS-022,2026-04-25,present,95.66,Class A,Computer Science,manual,,3,0,2026-04-25T09:02:00Z
rec-001323,student-023,Student 23,2024-CS-023,2026-04-25,absent,3.98,Class C,Chemistry,manual,,0,0,2026-04-25T09:28:00Z
rec-001324,student-024,Student 24,2024-CS-024,2026-04-25,present,90.72,Class B,Chemistry,yolo-arcface,cam-lab-01,25,86.1,2026-04-25T09:32:00Z
rec-001325,student-025,Student 25,2024-CS-025,2026-04-25,present,100,Class A,Physics,face-api,cam-classroom-02,24,132.5,2026-04-25T09:54:00Z
rec-001326,student-026,Student 26,2024-CS-026,2026-04-25,late,82.67,Class B,Physics,face-api,cam-lab-01,22,69.3,2026-04-25T09:39:00Z
rec-001327,student-027,Student 27,2024-CS-027,2026-04-25,present,89.42,Class B,English,manual,,11,0,2026-04-25T09:41:00Z
rec-001328,student-028,Student 28,2024-CS-028,2026-04-25,late,85.3,Class B,Physics,yolo-arcface,cam-lab-01,24,129.8,2026-04-25T09:13:00Z
rec-001329,student-029,Student 29,2024-CS-029,2026-04-25,present,89.86,Class A,Computer Science,manual,,23,0,2026-04-25T09:36:00Z
rec-001330,student-030,Student 30,2024-CS-030,2026-04-25,present,72.45,Class A,English,manual,,22,0,2026-04-25T09:52:00Z
rec-001331,student-031,Student 31,2024-CS-031,2026-04-25,present,98.39,Class A,Mathematics,face-api,cam-classroom-02,22,118.0,2026-04-25T09:07:00Z
rec-001332,student-032,Student 32,2024-CS-032,2026-04-25,present,89.53,Class A,Computer Science,yolo-arcface,cam-classroom-02,23,82.6,2026-04-25T09:49:00Z
rec-001333,student-033,Student 33,2024-CS-033,2026-04-25,present,94.92,Class B,Physics,face-api,cam-classroom-02,6,99.0,2026-04-25T09:06:00Z
rec-001334,student-034,Student 34,2024-CS-034,2026-04-25,present,97.24,Class B,Mathematics,yolo-arcface,cam-lab-01,21,154.3,2026-04-25T09:22:00Z
rec-001335,student-035,Student 35,2024-CS-035,2026-04-25,present,97.04,Class A,Physics,manual,,6,0,2026-04-25T09:20:00Z
rec-001336,student-036,Student 36,2024-CS-036,2026-04-25,absent,15.78,Class B,Physics,manual,,0,0,2026-04-25T09:22:00Z
rec-001337,student-037,Student 37,2024-CS-037,2026-04-25,present,87.36,Class B,English,manual,,22,0,2026-04-25T09:37:00Z
rec-001338,student-038,Student 38,2024-CS-038,2026-04-25,present,82.49,Class A,Physics,face-api,cam-classroom-02,24,96.8,2026-04-25T09:36:00Z
rec-001339,student-039,Student 39,2024-CS-039,2026-04-25,present,91.7,Class A,Chemistry,face-api,cam-classroom-02,23,181.9,2026-04-25T09:45:00Z
rec-001340,student-040,Student 40,2024-CS-040,2026-04-25,present,90.5,Class B,English,yolo-arcface,cam-lab-01,14,134.2,2026-04-25T09:45:00Z
rec-001341,student-041,Student 41,2024-CS-041,2026-04-25,late,78.99,Class B,English,face-api,cam-classroom-02,12,108.8,2026-04-25T09:54:00Z
rec-001342,student-042,Student 42,2024-CS-042,2026-04-25,present,90.07,Class A,Chemistry,face-api,cam-classroom-01,5,107.9,2026-04-25T09:05:00Z
rec-001343,student-043,Student 43,2024-CS-043,2026-04-25,present,77.67,Class A,English,manual,,18,0,2026-04-25T09:43:00Z
rec-001344,student-044,Student 44,2024-CS-044,2026-04-25,present,91.17,Class C,Chemistry,manual,,24,0,2026-04-25T09:44:00Z
rec-001345,student-045,Student 45,2024-CS-045,2026-04-25,present,85.19,Class A,English,face-api,cam-lab-01,22,147.7,2026-04-25T09:34:00Z
rec-001346,student-046,Student 46,2024-CS-046,2026-04-25,present,100,Class C,Chemistry,face-api,cam-classroom-01,24,191.0,2026-04-25T09:38:00Z
rec-001347,student-047,Student 47,2024-CS-047,2026-04-25,present,88.61,Class A,Physics,face-api,cam-classroom-01,24,181.5,2026-04-25T09:23:00Z
rec-001348,student-048,Student 48,2024-CS-048,2026-04-25,late,82.23,Class A,English,manual,,14,0,2026-04-25T09:31:00Z
rec-001349,student-049,Student 49,2024-CS-049,2026-04-25,present,89.94,Class C,Mathematics,manual,,10,0,2026-04-25T09:18:00Z
rec-001350,student-050,Student 50,2024-CS-050,2026-04-25,present,94.1,Class C,English,yolo-arcface,cam-classroom-01,11,135.1,2026-04-25T09:59:00Z
rec-001351,student-001,Student 1,2024-CS-001,2026-04-26,present,100,Class A,English,manual,,19,0,2026-04-26T09:57:00Z
rec-001352,student-002,Student 2,2024-CS-002,2026-04-26,present,86.39,Class B,Computer Science,manual,,17,0,2026-04-26T09:22:00Z
rec-001353,student-003,Student 3,2024-CS-003,2026-04-26,present,92.41,Class B,English,yolo-arcface,cam-classroom-01,8,115.6,2026-04-26T09:05:00Z
rec-001354,student-004,Student 4,2024-CS-004,2026-04-26,present,92.46,Class A,Computer Science,face-api,cam-classroom-01,16,152.9,2026-04-26T09:30:00Z
rec-001355,student-005,Student 5,2024-CS-005,2026-04-26,present,96.87,Class B,Mathematics,yolo-arcface,cam-classroom-02,14,97.2,2026-04-26T09:42:00Z
rec-001356,student-006,Student 6,2024-CS-006,2026-04-26,late,90.21,Class B,Physics,face-api,cam-classroom-01,7,94.1,2026-04-26T09:12:00Z
rec-001357,student-007,Student 7,2024-CS-007,2026-04-26,present,97.09,Class A,Physics,face-api,cam-lab-01,15,88.4,2026-04-26T09:12:00Z
rec-001358,student-008,Student 8,2024-CS-008,2026-04-26,absent,36.4,Class C,Computer Science,manual,,0,0,2026-04-26T09:07:00Z
rec-001359,student-009,Student 9,2024-CS-009,2026-04-26,present,81.77,Class B,English,manual,,7,0,2026-04-26T09:32:00Z
rec-001360,student-010,Student 10,2024-CS-010,2026-04-26,present,88.67,Class A,Mathematics,manual,,15,0,2026-04-26T09:06:00Z
rec-001361,student-011,Student 11,2024-CS-011,2026-04-26,present,95.87,Class A,Mathematics,face-api,cam-lab-01,24,146.2,2026-04-26T09:53:00Z
rec-001362,student-012,Student 12,2024-CS-012,2026-04-26,present,100,Class B,Computer Science,yolo-arcface,cam-classroom-02,18,110.4,2026-04-26T09:05:00Z
rec-001363,student-013,Student 13,2024-CS-013,2026-04-26,present,92.05,Class A,Computer Science,manual,,8,0,2026-04-26T09:49:00Z
rec-001364,student-014,Student 14,2024-CS-014,2026-04-26,present,95.45,Class A,English,yolo-arcface,cam-lab-01,25,121.2,2026-04-26T09:50:00Z
rec-001365,student-015,Student 15,2024-CS-015,2026-04-26,present,100,Class C,Physics,manual,,19,0,2026-04-26T09:12:00Z
rec-001366,student-016,Student 16,2024-CS-016,2026-04-26,absent,12.12,Class A,Mathematics,manual,,0,0,2026-04-26T09:08:00Z
rec-001367,student-017,Student 17,2024-CS-017,2026-04-26,present,87.38,Class C,Physics,yolo-arcface,cam-classroom-01,9,158.1,2026-04-26T09:55:00Z
rec-001368,student-018,Student 18,2024-CS-018,2026-04-26,present,89.27,Class A,Physics,yolo-arcface,cam-classroom-02,19,100.3,2026-04-26T09:27:00Z
rec-001369,student-019,Student 19,2024-CS-019,2026-04-26,present,99.97,Class C,Mathematics,manual,,16,0,2026-04-26T09:19:00Z
rec-001370,student-020,Student 20,2024-CS-020,2026-04-26,present,82.6,Class A,Computer Science,manual,,16,0,2026-04-26T09:57:00Z
rec-001371,student-021,Student 21,2024-CS-021,2026-04-26,present,100,Class A,Computer Science,face-api,cam-classroom-02,3,182.6,2026-04-26T09:17:00Z
rec-001372,student-022,Student 22,2024-CS-022,2026-04-26,late,92.25,Class B,Computer Science,face-api,cam-classroom-02,16,158.8,2026-04-26T09:07:00Z
rec-001373,student-023,Student 23,2024-CS-023,2026-04-26,present,100,Class B,Computer Science,face-api,cam-lab-01,24,44.6,2026-04-26T09:51:00Z
rec-001374,student-024,Student 24,2024-CS-024,2026-04-26,present,88.18,Class C,Computer Science,manual,,19,0,2026-04-26T09:15:00Z
rec-001375,student-025,Student 25,2024-CS-025,2026-04-26,present,93.47,Class C,Chemistry,face-api,cam-classroom-01,7,158.1,2026-04-26T09:02:00Z
rec-001376,student-026,Student 26,2024-CS-026,2026-04-26,present,99.45,Class C,English,face-api,cam-classroom-01,9,89.4,2026-04-26T09:04:00Z
rec-001377,student-027,Student 27,2024-CS-027,2026-04-26,absent,20.68,Class B,Physics,manual,,0,0,2026-04-26T09:34:00Z
rec-001378,student-028,Student 28,2024-CS-028,2026-04-26,present,88.54,Class B,Chemistry,face-api,cam-classroom-02,7,138.1,2026-04-26T09:57:00Z
rec-001379,student-029,Student 29,2024-CS-029,2026-04-26,present,99.08,Class A,English,manual,,25,0,2026-04-26T09:04:00Z
rec-001380,student-030,Student 30,2024-CS-030,2026-04-26,present,77.36,Class C,Computer Science,face-api,cam-lab-01,8,105.3,2026-04-26T09:08:00Z
rec-001381,student-031,Student 31,2024-CS-031,2026-04-26,present,94.04,Class C,English,manual,,9,0,2026-04-26T09:31:00Z
rec-001382,student-032,Student 32,2024-CS-032,2026-04-26,present,91.42,Class A,English,manual,,5,0,2026-04-26T09:48:00Z
rec-001383,student-033,Student 33,2024-CS-033,2026-04-26,present,86.49,Class A,Physics,manual,,11,0,2026-04-26T09:00:00Z
rec-001384,student-034,Student 34,2024-CS-034,2026-04-26,present,89.72,Class C,English,face-api,cam-lab-01,21,93.0,2026-04-26T09:45:00Z
rec-001385,student-035,Student 35,2024-CS-035,2026-04-26,present,80.35,Class B,Chemistry,yolo-arcface,cam-classroom-01,12,140.1,2026-04-26T09:10:00Z
rec-001386,student-036,Student 36,2024-CS-036,2026-04-26,present,87.98,Class B,Mathematics,manual,,10,0,2026-04-26T09:40:00Z
rec-001387,student-037,Student 37,2024-CS-037,2026-04-26,present,100,Class C,Physics,yolo-arcface,cam-classroom-01,4,58.8,2026-04-26T09:34:00Z
rec-001388,student-038,Student 38,2024-CS-038,2026-04-26,present,86.95,Class A,Chemistry,yolo-arcface,cam-classroom-02,13,74.5,2026-04-26T09:46:00Z
rec-001389,student-039,Student 39,2024-CS-039,2026-04-26,present,96.03,Class A,Computer Science,face-api,cam-classroom-01,23,100.1,2026-04-26T09:46:00Z
rec-001390,student-040,Student 40,2024-CS-040,2026-04-26,absent,47.78,Class C,Chemistry,manual,,0,0,2026-04-26T09:06:00Z
rec-001391,student-041,Student 41,2024-CS-041,2026-04-26,present,100,Class C,Computer Science,manual,,15,0,2026-04-26T09:55:00Z
rec-001392,student-042,Student 42,2024-CS-042,2026-04-26,present,88.77,Class B,Computer Science,yolo-arcface,cam-classroom-01,10,103.4,2026-04-26T09:37:00Z
rec-001393,student-043,Student 43,2024-CS-043,2026-04-26,present,95.79,Class C,English,yolo-arcface,cam-classroom-02,10,88.8,2026-04-26T09:09:00Z
rec-001394,student-044,Student 44,2024-CS-044,2026-04-26,late,92.21,Class A,Chemistry,face-api,cam-classroom-02,8,134.1,2026-04-26T09:46:00Z
rec-001395,student-045,Student 45,2024-CS-045,2026-04-26,present,90.97,Class C,Chemistry,face-api,cam-classroom-01,15,153.8,2026-04-26T09:04:00Z
rec-001396,student-046,Student 46,2024-CS-046,2026-04-26,present,86.08,Class A,Chemistry,manual,,15,0,2026-04-26T09:08:00Z
rec-001397,student-047,Student 47,2024-CS-047,2026-04-26,present,94.95,Class A,Mathematics,face-api,cam-lab-01,22,151.9,2026-04-26T09:59:00Z
rec-001398,student-048,Student 48,2024-CS-048,2026-04-26,present,95.46,Class C,Mathematics,face-api,cam-classroom-01,5,109.5,2026-04-26T09:50:00Z
rec-001399,student-049,Student 49,2024-CS-049,2026-04-26,present,100,Class C,Mathematics,manual,,13,0,2026-04-26T09:12:00Z
rec-001400,student-050,Student 50,2024-CS-050,2026-04-26,present,92.77,Class B,English,face-api,cam-classroom-01,12,35.7,2026-04-26T09:15:00Z
rec-001401,student-001,Student 1,2024-CS-001,2026-04-27,present,89.0,Class A,Mathematics,face-api,cam-lab-01,3,67.5,2026-04-27T09:18:00Z
rec-001402,student-002,Student 2,2024-CS-002,2026-04-27,present,96.7,Class A,Physics,face-api,cam-classroom-02,10,92.9,2026-04-27T09:24:00Z
rec-001403,student-003,Student 3,2024-CS-003,2026-04-27,present,89.59,Class C,Mathematics,manual,,15,0,2026-04-27T09:31:00Z
rec-001404,student-004,Student 4,2024-CS-004,2026-04-27,present,88.44,Class B,Mathematics,face-api,cam-lab-01,10,200.2,2026-04-27T09:21:00Z
rec-001405,student-005,Student 5,2024-CS-005,2026-04-27,present,100,Class C,Computer Science,face-api,cam-lab-01,4,100.2,2026-04-27T09:11:00Z
rec-001406,student-006,Student 6,2024-CS-006,2026-04-27,present,89.71,Class B,Computer Science,face-api,cam-classroom-01,24,98.5,2026-04-27T09:17:00Z
rec-001407,student-007,Student 7,2024-CS-007,2026-04-27,late,77.66,Class B,Mathematics,manual,,14,0,2026-04-27T09:50:00Z
rec-001408,student-008,Student 8,2024-CS-008,2026-04-27,present,95.11,Class B,Physics,manual,,7,0,2026-04-27T09:24:00Z
rec-001409,student-009,Student 9,2024-CS-009,2026-04-27,present,90.61,Class C,Computer Science,yolo-arcface,cam-classroom-01,5,152.0,2026-04-27T09:05:00Z
rec-001410,student-010,Student 10,2024-CS-010,2026-04-27,present,96.14,Class B,English,face-api,cam-classroom-02,8,124.1,2026-04-27T09:44:00Z
rec-001411,student-011,Student 11,2024-CS-011,2026-04-27,absent,16.1,Class C,Computer Science,manual,,0,0,2026-04-27T09:08:00Z
rec-001412,student-012,Student 12,2024-CS-012,2026-04-27,present,89.44,Class B,Chemistry,yolo-arcface,cam-lab-01,20,95.3,2026-04-27T09:31:00Z
rec-001413,student-013,Student 13,2024-CS-013,2026-04-27,present,94.56,Class B,Chemistry,manual,,25,0,2026-04-27T09:36:00Z
rec-001414,student-014,Student 14,2024-CS-014,2026-04-27,present,86.67,Class C,Mathematics,manual,,10,0,2026-04-27T09:15:00Z
rec-001415,student-015,Student 15,2024-CS-015,2026-04-27,present,95.39,Class B,Physics,yolo-arcface,cam-classroom-01,20,194.7,2026-04-27T09:03:00Z
rec-001416,student-016,Student 16,2024-CS-016,2026-04-27,late,78.01,Class B,Physics,face-api,cam-lab-01,12,179.7,2026-04-27T09:59:00Z
rec-001417,student-017,Student 17,2024-CS-017,2026-04-27,late,88.71,Class A,Physics,face-api,cam-classroom-02,7,194.9,2026-04-27T09:46:00Z
rec-001418,student-018,Student 18,2024-CS-018,2026-04-27,present,97.64,Class C,Chemistry,manual,,6,0,2026-04-27T09:04:00Z
rec-001419,student-019,Student 19,2024-CS-019,2026-04-27,present,90.74,Class A,Physics,manual,,8,0,2026-04-27T09:23:00Z
rec-001420,student-020,Student 20,2024-CS-020,2026-04-27,present,92.03,Class A,English,yolo-arcface,cam-lab-01,7,126.3,2026-04-27T09:08:00Z
rec-001421,student-021,Student 21,2024-CS-021,2026-04-27,present,90.39,Class B,Mathematics,yolo-arcface,cam-classroom-02,13,88.0,2026-04-27T09:07:00Z
rec-001422,student-022,Student 22,2024-CS-022,2026-04-27,present,93.13,Class A,Mathematics,face-api,cam-classroom-02,19,113.1,2026-04-27T09:53:00Z
rec-001423,student-023,Student 23,2024-CS-023,2026-04-27,present,98.26,Class C,Chemistry,manual,,11,0,2026-04-27T09:19:00Z
rec-001424,student-024,Student 24,2024-CS-024,2026-04-27,present,89.89,Class B,Physics,yolo-arcface,cam-lab-01,8,117.6,2026-04-27T09:13:00Z
rec-001425,student-025,Student 25,2024-CS-025,2026-04-27,present,94.61,Class C,Chemistry,face-api,cam-classroom-01,10,62.0,2026-04-27T09:52:00Z
rec-001426,student-026,Student 26,2024-CS-026,2026-04-27,present,98.99,Class B,Physics,yolo-arcface,cam-classroom-01,13,96.6,2026-04-27T09:51:00Z
rec-001427,student-027,Student 27,2024-CS-027,2026-04-27,present,86.99,Class B,Chemistry,yolo-arcface,cam-classroom-02,9,117.7,2026-04-27T09:01:00Z
rec-001428,student-028,Student 28,2024-CS-028,2026-04-27,present,94.8,Class A,Computer Science,face-api,cam-classroom-01,20,141.7,2026-04-27T09:35:00Z
rec-001429,student-029,Student 29,2024-CS-029,2026-04-27,present,94.57,Class C,Mathematics,face-api,cam-lab-01,10,106.8,2026-04-27T09:50:00Z
rec-001430,student-030,Student 30,2024-CS-030,2026-04-27,present,100,Class B,Computer Science,face-api,cam-classroom-02,13,148.6,2026-04-27T09:32:00Z
rec-001431,student-031,Student 31,2024-CS-031,2026-04-27,present,94.85,Class A,Computer Science,yolo-arcface,cam-classroom-02,14,181.5,2026-04-27T09:57:00Z
rec-001432,student-032,Student 32,2024-CS-032,2026-04-27,present,90.47,Class C,English,face-api,cam-classroom-02,19,128.1,2026-04-27T09:37:00Z
rec-001433,student-033,Student 33,2024-CS-033,2026-04-27,late,83.73,Class A,Mathematics,face-api,cam-lab-01,12,152.1,2026-04-27T09:14:00Z
rec-001434,student-034,Student 34,2024-CS-034,2026-04-27,late,98.28,Class A,Physics,manual,,23,0,2026-04-27T09:32:00Z
rec-001435,student-035,Student 35,2024-CS-035,2026-04-27,present,90.84,Class A,Computer Science,yolo-arcface,cam-classroom-02,17,62.4,2026-04-27T09:23:00Z
rec-001436,student-036,Student 36,2024-CS-036,2026-04-27,present,93.59,Class B,Physics,manual,,24,0,2026-04-27T09:13:00Z
rec-001437,student-037,Student 37,2024-CS-037,2026-04-27,absent,28.43,Class C,Mathematics,manual,,0,0,2026-04-27T09:09:00Z
rec-001438,student-038,Student 38,2024-CS-038,2026-04-27,present,94.71,Class B,Chemistry,face-api,cam-classroom-01,7,119.4,2026-04-27T09:31:00Z
rec-001439,student-039,Student 39,2024-CS-039,2026-04-27,present,86.55,Class B,Chemistry,face-api,cam-classroom-02,5,205.9,2026-04-27T09:22:00Z
rec-001440,student-040,Student 40,2024-CS-040,2026-04-27,present,96.44,Class B,English,yolo-arcface,cam-lab-01,18,182.1,2026-04-27T09:59:00Z
rec-001441,student-041,Student 41,2024-CS-041,2026-04-27,present,97.54,Class B,English,face-api,cam-classroom-02,14,156.4,2026-04-27T09:54:00Z
rec-001442,student-042,Student 42,2024-CS-042,2026-04-27,present,89.27,Class B,Computer Science,manual,,22,0,2026-04-27T09:05:00Z
rec-001443,student-043,Student 43,2024-CS-043,2026-04-27,present,86.14,Class B,Mathematics,manual,,17,0,2026-04-27T09:39:00Z
rec-001444,student-044,Student 44,2024-CS-044,2026-04-27,absent,54.84,Class C,Chemistry,manual,,0,0,2026-04-27T09:00:00Z
rec-001445,student-045,Student 45,2024-CS-045,2026-04-27,present,95.72,Class A,Physics,face-api,cam-classroom-02,12,83.1,2026-04-27T09:55:00Z
rec-001446,student-046,Student 46,2024-CS-046,2026-04-27,present,97.48,Class B,Mathematics,face-api,cam-classroom-01,14,63.9,2026-04-27T09:11:00Z
rec-001447,student-047,Student 47,2024-CS-047,2026-04-27,present,93.83,Class B,Computer Science,yolo-arcface,cam-lab-01,16,131.1,2026-04-27T09:31:00Z
rec-001448,student-048,Student 48,2024-CS-048,2026-04-27,present,97.09,Class A,Computer Science,manual,,18,0,2026-04-27T09:29:00Z
rec-001449,student-049,Student 49,2024-CS-049,2026-04-27,present,95.77,Class B,Chemistry,manual,,9,0,2026-04-27T09:02:00Z
rec-001450,student-050,Student 50,2024-CS-050,2026-04-27,absent,44.02,Class B,Mathematics,manual,,0,0,2026-04-27T09:59:00Z
rec-001451,student-001,Student 1,2024-CS-001,2026-04-28,present,96.09,Class A,Mathematics,face-api,cam-lab-01,4,12.5,2026-04-28T09:27:00Z
rec-001452,student-002,Student 2,2024-CS-002,2026-04-28,present,90.35,Class B,Mathematics,face-api,cam-classroom-02,11,107.4,2026-04-28T09:55:00Z
rec-001453,student-003,Student 3,2024-CS-003,2026-04-28,present,97.05,Class A,Mathematics,manual,,11,0,2026-04-28T09:05:00Z
rec-001454,student-004,Student 4,2024-CS-004,2026-04-28,late,80.94,Class A,Computer Science,yolo-arcface,cam-classroom-02,13,152.7,2026-04-28T09:30:00Z
rec-001455,student-005,Student 5,2024-CS-005,2026-04-28,present,90.85,Class C,English,manual,,8,0,2026-04-28T09:22:00Z
